json,location,@TempShift,transplant date,heating start date,heating end date,harvest end date,iteration,NPV,labour_costs,elec_costs,land costs,water costs,fertilizers costs,rockwool costs,seedlings costs,other_material costs,maintenance costs,subsidy payment,initial payment,cash inflow year 1,heating costs year 1,cash outflow year 1,net cash flow year 1,PV year 1,cash inflow year 2,heating costs year 2,cash outflow year 2,net cash flow year 2,PV year 2,cash inflow year 3,heating costs year 3,cash outflow year 3,net cash flow year 3,PV year 3,cash inflow year 4,heating costs year 4,cash outflow year 4,net cash flow year 4,PV year 4,cash inflow year 5,heating costs year 5,cash outflow year 5,net cash flow year 5,PV year 5,cash inflow year 6,heating costs year 6,cash outflow year 6,net cash flow year 6,PV year 6,cash inflow year 7,heating costs year 7,cash outflow year 7,net cash flow year 7,PV year 7,cash inflow year 8,heating costs year 8,cash outflow year 8,net cash flow year 8,PV year 8,cash inflow year 9,heating costs year 9,cash outflow year 9,net cash flow year 9,PV year 9,cash inflow year 10,heating costs year 10,cash outflow year 10,net cash flow year 10,PV year 10,cash inflow year 11,heating costs year 11,cash outflow year 11,net cash flow year 11,PV year 11,cash inflow year 12,heating costs year 12,cash outflow year 12,net cash flow year 12,PV year 12,cash inflow year 13,heating costs year 13,cash outflow year 13,net cash flow year 13,PV year 13,cash inflow year 14,heating costs year 14,cash outflow year 14,net cash flow year 14,PV year 14,cash inflow year 15,heating costs year 15,cash outflow year 15,net cash flow year 15,PV year 15,cash inflow year 16,heating costs year 16,cash outflow year 16,net cash flow year 16,PV year 16,cash inflow year 17,heating costs year 17,cash outflow year 17,net cash flow year 17,PV year 17,cash inflow year 18,heating costs year 18,cash outflow year 18,net cash flow year 18,PV year 18,cash inflow year 19,heating costs year 19,cash outflow year 19,net cash flow year 19,PV year 19,cash inflow year 20,heating costs year 20,cash outflow year 20,net cash flow year 20,PV year 20
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,477,53.49594712198573,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,309.14,123.474,201.956,107.184,101.02167541291738,306.069,123.474,201.956,104.113,92.48590301406368,303.943,123.474,201.956,101.987,85.38875000793959,301.751,123.474,201.956,99.796,78.74988240109003,305.14,123.474,201.956,103.184,76.74272291717774,311.001,123.474,201.956,109.045,76.4387721560072,313.362,123.474,201.956,111.407,73.60439042377236,312.625,123.474,201.956,110.67,68.91360755885316,309.844,123.474,201.956,107.888,63.31934397526441,312.739,123.474,201.956,110.783,61.280063557039625,312.709,123.474,201.956,110.753,57.741217841273006,312.527,123.474,201.956,110.571,54.33203347382731,303.263,123.474,201.956,101.307,46.918074610659716,305.612,123.474,201.956,103.656,45.246011914441326,310.136,123.474,201.956,108.18,44.50594042614691,312.775,123.474,201.956,110.819,42.97037894349835,309.492,123.474,201.956,107.536,39.30011509480966,304.804,123.474,201.956,102.848,35.42587532410172,306.72,123.474,201.956,104.764,34.01109341916173,311.767,123.474,201.956,109.812,33.60009464994083
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,478,152.94450185089676,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,302.278,112.369,190.851,111.427,105.02103086751433,302.176,112.369,190.851,111.325,98.89227464952477,301.329,112.369,190.851,110.478,92.49766163275083,308.266,112.369,190.851,117.415,92.6532875294585,307.211,112.369,190.851,116.36,86.54211475669248,308.278,112.369,190.851,117.427,82.31411980156761,310.53,112.369,190.851,119.679,79.06992759590591,314.724,112.369,190.851,123.873,77.13518247133037,314.263,112.369,190.851,123.412,72.43032782816907,309.316,112.369,190.851,118.465,65.52962981409655,309.582,112.369,190.851,118.731,61.90060027919963,309.355,112.369,190.851,118.504,58.23045998523672,303.195,112.369,190.851,112.344,52.02951653789161,301.744,112.369,190.851,110.893,48.40480141771592,302.893,112.369,190.851,112.042,46.09480968448204,303.825,112.369,190.851,112.974,43.805822377997885,307.282,112.369,190.851,116.431,42.55071567939861,305.034,112.369,190.851,114.183,39.33021701796441,301.535,112.369,190.851,110.684,35.93283120156375,292.424,112.369,190.851,101.573,31.07917072243572
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,479,-488.7495276358923,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,304.155,155.622,234.104,70.051,66.02385496119254,293.03,155.622,234.104,58.926,52.34507655070421,294.397,155.622,234.104,60.293,50.480210849243804,292.206,155.622,234.104,58.102,45.84878559908678,292.37,155.622,234.104,58.266,43.33501719607265,281.709,155.622,234.104,47.605,33.37028370494165,280.445,155.622,234.104,46.341,30.616475406597406,279.873,155.622,234.104,45.769,28.500160183083594,281.935,155.622,234.104,47.831,28.071707668939737,285.57,155.622,234.104,51.467,28.46894566461834,289.109,155.622,234.104,55.006,28.677273367408983,289.345,155.622,234.104,55.241,27.144190871726625,285.354,155.622,234.104,51.25,23.735309941172723,297.832,155.622,234.104,63.728,27.81738591076032,295.435,155.622,234.104,61.331,25.231869176536275,297.233,155.622,234.104,63.129,24.478322515840173,300.7,155.622,234.104,66.596,24.338262296015028,313.127,155.622,234.104,79.023,27.21927529971307,322.749,155.622,234.104,88.645,28.778113318471295,316.691,155.622,234.104,82.587,25.26995188198256
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,480,173.98056380470945,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,305.553,113.123,191.605,113.949,107.39750465490913,309.976,113.123,191.605,118.372,105.15184976102123,300.465,113.123,191.605,108.86,91.14280787292128,303.644,113.123,191.605,112.04,88.4117512808293,305.577,113.123,191.605,113.972,84.76611850315109,305.135,113.123,191.605,113.531,79.58318596887122,297.177,113.123,191.605,105.573,69.74982634700217,305.963,113.123,191.605,114.359,71.21078857412357,307.885,113.123,191.605,116.28,68.24459864621402,311.314,113.123,191.605,119.71,66.217861182575,310.928,113.123,191.605,119.324,62.209645355469334,305.572,113.123,191.605,113.967,56.000851981080835,317.672,113.123,191.605,126.067,58.38499411804669,317.113,113.123,191.605,125.509,54.78461589225156,312.063,113.123,191.605,120.458,49.55696832085066,313.548,113.123,191.605,121.944,47.28384355520233,312.033,113.123,191.605,120.428,44.01150527888821,322.275,113.123,191.605,130.671,45.00916290037259,323.973,113.123,191.605,132.369,42.972724240034935,323.607,113.123,191.605,132.002,40.38995937089408
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,481,-84.33613812685783,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,321.144,146.748,225.23,95.914,90.39941934924575,316.137,146.748,225.23,90.907,80.75475489076626,318.186,146.748,225.23,92.956,77.82698618297078,325.308,146.748,225.23,100.078,78.97289533665112,314.16,146.748,225.23,88.93,66.14129139925282,313.769,146.748,225.23,88.54,62.06475441466621,318.39,146.748,225.23,93.16,61.54907995499578,318.318,146.748,225.23,93.088,57.965576628713215,314.172,146.748,225.23,88.942,52.199710703538926,320.62,146.748,225.23,95.391,52.7657187141546,326.543,146.748,225.23,101.313,52.81957682647008,326.782,146.748,225.23,101.552,49.90061556649499,328.652,146.748,225.23,103.422,47.897512643940765,324.656,146.748,225.23,99.426,43.39937806381621,319.573,146.748,225.23,94.343,38.813152217559114,321.537,146.748,225.23,96.307,37.34333018617973,310.66,146.748,225.23,85.43,31.221267650879565,316.794,146.748,225.23,91.564,31.539139174883505,321.036,146.748,225.23,95.806,31.103025427369776,321.598,146.748,225.23,96.368,29.486676540592807
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,482,213.624934269309,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.995,125.496,203.977,111.018,104.63484636862312,320.258,125.496,203.977,116.281,103.29431473697142,317.259,125.496,203.977,113.281,94.84448849480276,318.001,125.496,203.977,114.023,89.97700730189528,321.988,125.496,203.977,118.011,87.76988339558284,319.989,125.496,203.977,116.012,81.32240045573674,320.928,125.496,203.977,116.95,77.26703729767958,322.295,125.496,203.977,118.318,73.67615821378871,323.435,125.496,203.977,119.458,70.1092736069979,327.727,125.496,203.977,123.749,68.45244403728601,328.996,125.496,203.977,125.018,65.17852501646637,331.035,125.496,203.977,127.057,62.4330589618102,333.333,125.496,203.977,129.356,59.908171231119006,334.838,125.496,203.977,130.86,57.12062156608358,331.59,125.496,203.977,127.613,52.50053683971353,334.645,125.496,203.977,130.668,50.66661201308143,334.931,125.496,203.977,130.953,47.858056422755396,330.498,125.496,203.977,126.52,43.57963968933171,330.649,125.496,203.977,126.672,41.1233427277357,336.04,125.496,203.977,132.063,40.40851589184777
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,483,-9.661551616721496,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,318.12,152.461,230.943,87.177,82.16515232008595,318.219,152.461,230.943,87.276,77.52938199515665,327.322,152.461,230.943,96.38,80.69349451495833,326.24,152.461,230.943,95.297,75.19981993495595,336.507,152.461,230.943,105.564,78.51274046671638,338.68,152.461,230.943,107.737,75.52174216732506,339.39,152.461,230.943,108.447,71.64902759971997,336.951,152.461,230.943,106.008,66.01118925892288,337.086,152.461,230.943,106.144,62.29525750694267,347.58,152.461,230.943,116.637,64.51824364877925,334.143,152.461,230.943,103.2,53.80343848382366,330.382,152.461,230.943,99.439,48.862026491722204,328.636,152.461,230.943,97.694,45.244526214770616,323.846,152.461,230.943,92.904,40.55244779381996,336.433,152.461,230.943,105.491,43.3993219264206,342.239,152.461,230.943,111.296,43.15539913913538,334.711,152.461,230.943,103.769,37.923157096541146,335.409,152.461,230.943,104.467,35.983256941117595,336.076,152.461,230.943,105.133,34.13084877007119,334.505,152.461,230.943,103.562,31.687976112293022
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,484,-74.74311437340832,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,318.691,127.566,206.047,112.643,106.16686299636623,312.161,127.566,206.047,106.114,94.2630494567189,307.448,127.566,206.047,101.401,84.89741615860193,303.11,127.566,206.047,97.062,76.59307794799662,299.518,127.566,206.047,93.471,69.51811007858026,299.464,127.566,206.047,93.417,65.48366158108075,299.045,127.566,206.047,92.998,61.442020065320186,298.362,127.566,206.047,92.315,57.48424553613888,294.185,127.566,206.047,88.137,51.727438344003254,297.06,127.566,206.047,91.012,50.34383392840358,300.015,127.566,206.047,93.967,48.9900812727047,294.125,127.566,206.047,88.078,43.27941373972431,294.54,127.566,206.047,88.492,40.983058847774075,292.473,127.566,206.047,86.425,37.724755355344435,296.148,127.566,206.047,90.1,37.06771020548598,294.181,127.566,206.047,88.133,34.173748251976896,291.428,127.566,206.047,85.381,31.20310943573773,299.577,127.566,206.047,93.53,32.216081720581286,302.293,127.566,206.047,96.246,31.245575921164196,300.674,127.566,206.047,94.626,28.953634782887445
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,485,316.63836442646976,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,326.107,128.454,206.936,119.171,112.31916139220058,326.54,128.454,206.936,119.604,106.2466106000628,330.032,128.454,206.936,123.095,103.06126119048533,334.554,128.454,206.936,127.618,100.70452384230781,332.742,128.454,206.936,125.806,93.5670444623969,339.719,128.454,206.936,132.783,93.0786445614815,343.938,128.454,206.936,137.002,90.51485776644833,346.749,128.454,206.936,139.813,87.06097393721556,339.685,128.454,206.936,132.749,77.90985160072795,334.621,128.454,206.936,127.685,70.6296117997523,337.703,128.454,206.936,130.767,68.17535979134466,337.8,128.454,206.936,130.864,64.30350870760844,338.962,128.454,206.936,132.026,61.14464447155337,348.273,128.454,206.936,141.337,61.69360589528691,342.407,128.454,206.936,135.471,55.7333819955885,340.629,128.454,206.936,133.693,51.83953235120465,346.822,128.454,206.936,139.886,51.122433641720896,344.146,128.454,206.936,137.21,47.26147775212215,333.167,128.454,206.936,126.23,40.979921615601015,330.448,128.454,206.936,123.511,37.791957051360036
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,486,71.06357732948514,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,319.184,150.48,228.962,90.222,85.03489857795802,323.371,150.48,228.962,94.409,83.8653948836825,327.804,150.48,228.962,98.843,82.75565879516361,338.141,150.48,228.962,109.179,86.15434096578925,335.193,150.48,228.962,106.232,79.00907400426054,335.043,150.48,228.962,106.082,74.36136897434206,340.755,150.48,228.962,111.794,73.86003567922309,341.636,150.48,228.962,112.674,70.16188671838465,334.468,150.48,228.962,105.506,61.92094422734764,334.873,150.48,228.962,105.911,58.58514237672654,339.052,150.48,228.962,110.091,57.39588715785087,346.432,150.48,228.962,117.471,57.72243426675367,354.058,150.48,228.962,125.096,57.9352636933876,351.028,150.48,228.962,122.067,53.28214315514364,338.306,150.48,228.962,109.344,44.984686213907565,347.095,150.48,228.962,118.133,45.806361009803766,351.446,150.48,228.962,122.484,44.76287256001345,344.279,150.48,228.962,115.317,39.720797669647986,344.838,150.48,228.962,115.876,37.618397691644304,342.126,150.48,228.962,113.164,34.62598870845422
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,487,50.087396496965994,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,318.971,135.078,213.559,105.411,99.35083173050495,322.487,135.078,213.559,108.928,96.7627638965403,322.979,135.078,213.559,109.42,91.6115131677899,319.507,135.078,213.559,105.948,83.60461399829718,321.433,135.078,213.559,107.873,80.23002832109904,311.178,135.078,213.559,97.619,68.42921391296748,314.909,135.078,213.559,101.35,66.95985494666772,312.299,135.078,213.559,98.739,61.484717357503634,316.879,135.078,213.559,103.32,60.637983317156376,323.675,135.078,213.559,110.115,60.91080009583165,321.995,135.078,213.559,108.435,56.53278606883707,321.909,135.078,213.559,108.35,53.24053172223738,322.288,135.078,213.559,108.728,50.35494969852705,321.877,135.078,213.559,108.317,47.28043581139505,316.746,135.078,213.559,103.187,42.45155855418882,320.502,135.078,213.559,106.942,41.467053543008,321.465,135.078,213.559,107.905,39.43488519147502,324.547,135.078,213.559,110.987,38.22933485019942,322.298,135.078,213.559,108.738,35.301196365448234,325.699,135.078,213.559,112.139,34.31234394729158
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,488,197.64634167359236,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,321.435,131.196,209.678,111.757,105.331816380944,324.548,131.196,209.678,114.869,102.04069105576752,321.387,131.196,209.678,111.709,93.52771279749467,323.852,131.196,209.678,114.173,90.09563016564026,321.671,131.196,209.678,111.992,83.2936097470263,327.391,131.196,209.678,117.713,82.51455095755352,329.072,131.196,209.678,119.394,78.881396195817,339.563,131.196,209.678,129.885,80.87890043680083,338.117,131.196,209.678,128.438,75.380087142224,339.986,131.196,209.678,130.308,72.08017075993605,337.703,131.196,209.678,128.025,66.7460577957742,338.745,131.196,209.678,129.067,63.42072171575914,331.021,131.196,209.678,121.343,56.19703328871069,330.429,131.196,209.678,120.75,52.70761202641009,336.514,131.196,209.678,126.836,52.18078546886427,335.489,131.196,209.678,125.811,48.78334847171087,326.033,131.196,209.678,116.355,42.52293445641894,319.088,131.196,209.678,109.41,37.685841057560665,317.209,131.196,209.678,107.531,34.90939537257234,330.497,131.196,209.678,120.819,36.96804638060685
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,489,53.695150001909695,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,314.849,143.228,221.709,93.139,87.78452113675047,318.21,143.228,221.709,96.501,85.72341920514074,326.351,143.228,221.709,104.642,87.61131307796046,326.824,143.228,221.709,105.115,82.94744794517564,332.025,143.228,221.709,110.315,82.04623841413995,331.679,143.228,221.709,109.97,77.08700190389764,332.521,143.228,221.709,110.811,73.2109486440119,336.604,143.228,221.709,114.895,71.54461390601938,340.391,143.228,221.709,118.681,69.65366367899647,342.298,143.228,221.709,120.588,66.70385644473022,347.163,143.228,221.709,125.454,65.40543530204177,335.716,143.228,221.709,114.007,56.02029330786701,331.161,143.228,221.709,109.451,50.6898724478587,329.471,143.228,221.709,107.761,47.037908373113524,323.97,143.228,221.709,102.26,42.070393403106976,323.367,143.228,221.709,101.657,39.41783062520536,318.304,143.228,221.709,96.594,35.30122230622892,316.933,143.228,221.709,95.223,32.7994063411704,316.304,143.228,221.709,94.595,30.70965096808381,314.625,143.228,221.709,92.915,28.430112570410373
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,490,-281.5690983600172,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,315.061,151.322,229.804,85.258,80.35593600707912,319.425,151.322,229.804,89.621,79.61203697501197,316.65,151.322,229.804,86.847,72.71231462526764,309.164,151.322,229.804,79.36,62.62421617082015,314.308,151.322,229.804,84.504,62.84934836374434,314.922,151.322,229.804,85.118,59.66625599878986,307.925,151.322,229.804,78.122,51.613544581580115,304.791,151.322,229.804,74.987,46.69436992264476,294.406,151.322,229.804,64.602,37.914862227490744,296.853,151.322,229.804,67.05,37.0888929870289,301.101,151.322,229.804,71.297,37.17080493028817,300.708,151.322,229.804,70.904,34.84085124740672,300.138,151.322,229.804,70.334,32.57379282613997,298.562,151.322,229.804,68.758,30.012898982536676,298.049,151.322,229.804,68.246,28.076528584848113,300.937,151.322,229.804,71.133,27.582090895563688,300.981,151.322,229.804,71.177,26.01228931994177,300.776,151.322,229.804,70.973,24.446442714747683,302.313,151.322,229.804,72.509,23.53970720941078,300.213,151.322,229.804,70.409,21.543717069641513
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,491,181.73592573031942,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,315.581,135.195,213.677,101.905,96.04582482987051,321.2,135.195,213.677,107.523,95.51511610608105,316.72,135.195,213.677,103.043,86.27252593160996,324.803,135.195,213.677,111.126,87.69068769374002,327.572,135.195,213.677,113.895,84.70874954882277,334.155,135.195,213.677,120.479,84.45351067154965,337.182,135.195,213.677,123.505,81.59775736102146,326.831,135.195,213.677,113.155,70.46100219879585,338.681,135.195,213.677,125.004,73.3646695228105,346.327,135.195,213.677,132.651,73.37632848725147,342.495,135.195,213.677,128.818,67.15944753332245,345.329,135.195,213.677,131.652,64.69096963194833,337.235,135.195,213.677,123.558,57.223075725770165,336.057,135.195,213.677,122.38,53.418967149479066,334.413,135.195,213.677,120.736,49.67137955407509,339.425,135.195,213.677,125.748,48.75919983861771,336.038,135.195,213.677,122.361,44.718033589067545,335.775,135.195,213.677,122.098,42.05635325504413,336.815,135.195,213.677,123.138,39.976163712197675,341.385,135.195,213.677,127.708,39.07616338924407
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,492,125.27140101403604,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,311.582,130.352,208.834,102.748,96.84041745270528,307.451,130.352,208.834,98.617,87.60346334236179,313.229,130.352,208.834,104.395,87.40426084499893,318.734,130.352,208.834,109.9,86.72312418645234,319.118,130.352,208.834,110.284,82.02271346169529,323.12,130.352,208.834,114.286,80.11288904971387,316.186,130.352,208.834,107.352,70.925684291562,314.769,130.352,208.834,105.935,65.96521925634553,317.698,130.352,208.834,108.864,63.89211395185892,322.46,130.352,208.834,113.626,62.85289486554117,322.052,130.352,208.834,113.218,59.02622420239265,326.978,130.352,208.834,118.144,58.0534621523595,321.1,130.352,208.834,112.266,51.99332455582945,329.983,130.352,208.834,121.149,52.88146096303936,332.465,130.352,208.834,123.632,50.86258931027733,333.786,130.352,208.834,124.952,48.450388362998744,340.259,130.352,208.834,131.425,48.030484635883006,341.126,130.352,208.834,132.292,45.567820864407075,342.551,130.352,208.834,133.717,43.41054735682027,343.328,130.352,208.834,134.494,41.15231790679367
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,493,23.967413348435326,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,326.256,141.769,220.251,106.005,99.91052301583669,324.172,141.769,220.251,103.92,92.31451238829318,321.775,141.769,220.251,101.524,85.00066398520238,325.899,141.769,220.251,105.648,83.36830121355935,321.479,141.769,220.251,101.227,75.28724059258911,321.101,141.769,220.251,100.85,70.69430946419178,324.931,141.769,220.251,104.68,69.15983810992303,322.825,141.769,220.251,102.574,63.872502597516295,323.398,141.769,220.251,103.147,60.536778177950055,320.601,141.769,220.251,100.35,55.50887589860865,323.229,141.769,220.251,102.977,53.6874874462298,320.7,141.769,220.251,100.449,49.35835674107757,328.484,141.769,220.251,108.233,50.12543303058674,334.237,141.769,220.251,113.986,49.75488559945151,336.24,141.769,220.251,115.989,47.71845299029651,331.778,141.769,220.251,111.526,43.2445959183793,327.046,141.769,220.251,106.795,39.02908026755646,317.98,141.769,220.251,97.729,33.6625444014471,313.719,141.769,220.251,93.468,30.34393016121632,317.935,141.769,220.251,97.683,29.889101348523557
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,494,-128.22605668272269,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,321.024,142.706,221.188,99.836,94.09586540728075,307.406,142.706,221.188,86.218,76.58931900727794,300.649,142.706,221.188,79.461,66.52812784565373,303.493,142.706,221.188,82.305,64.94792302457131,314.005,142.706,221.188,92.817,69.03181140371841,316.742,142.706,221.188,95.553,66.98131558051092,309.822,142.706,221.188,88.634,58.55872435360777,304.561,142.706,221.188,83.373,51.91594788751434,315.233,142.706,221.188,94.045,55.19471055422983,307.805,142.706,221.188,86.617,47.91231704788628,308.934,142.706,221.188,87.746,45.74663505625799,315.743,142.706,221.188,94.555,46.462159424922156,314.878,142.706,221.188,93.69,43.39032124337249,318.567,142.706,221.188,97.379,42.50603459346357,314.879,142.706,221.188,93.69,38.54464658174774,315.687,142.706,221.188,94.499,36.641981517232296,316.453,142.706,221.188,95.265,34.81529309261704,313.99,142.706,221.188,92.802,31.96530796929435,318.286,142.706,221.188,97.097,31.52211258504728,309.179,142.706,221.188,87.991,26.92338914107108
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,495,111.37445598099846,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,320.747,129.013,207.495,113.252,106.740390969365,323.921,129.013,207.495,116.426,103.42343848710678,318.231,129.013,207.495,110.735,92.71299460063898,327.632,129.013,207.495,120.137,94.80168641364529,332.829,129.013,207.495,125.334,93.21611322393582,332.507,129.013,207.495,125.011,87.63095824427977,326.331,129.013,207.495,118.836,78.51256327755229,320.354,129.013,207.495,112.859,70.27709044237564,313.755,129.013,207.495,106.26,62.36336396364836,312.467,129.013,207.495,104.972,58.06572047753003,313.053,129.013,207.495,105.558,55.03277830195764,313.762,129.013,207.495,106.267,52.21726040397234,313.222,129.013,207.495,105.727,48.96493814413278,307.107,129.013,207.495,99.612,43.480542149141186,307.621,129.013,207.495,100.126,41.192331896290405,314.053,129.013,207.495,106.558,41.318027292600554,313.327,129.013,207.495,105.832,38.677257270380515,314.619,129.013,207.495,107.124,36.89847698676793,309.317,129.013,207.495,101.822,33.05593983352668,309.765,129.013,207.495,102.27,31.29258360215043
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,496,246.97874623113506,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,324.341,129.415,207.896,116.444,109.7495653938143,323.492,129.415,207.896,115.596,102.68599695117653,320.755,129.415,207.896,112.859,94.49067879613972,328.248,129.415,207.896,120.351,94.97043992091996,328.538,129.415,207.896,120.641,89.7262323528522,333.486,129.415,207.896,125.59,88.03640473362394,330.836,129.415,207.896,122.94,81.22404551848543,338.357,129.415,207.896,130.461,81.23741180704162,343.966,129.415,207.896,136.07,79.85882593449493,345.433,129.415,207.896,137.536,76.07864436206312,345.552,129.415,207.896,137.656,71.76714241661814,340.567,129.415,207.896,132.671,65.19133428362612,328.172,129.415,207.896,120.275,55.70275300519753,327.223,129.415,207.896,119.326,52.08593623507462,335.403,129.415,207.896,127.507,52.456994777866164,331.475,129.415,207.896,123.578,47.91768006799266,326.016,129.415,207.896,118.12,43.16786203010088,332.647,129.415,207.896,124.751,42.970174241063205,329.997,129.415,207.896,122.101,39.63929880556602,327.255,129.415,207.896,119.359,36.521324597418044
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,497,561.4296552357746,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,322.268,107.013,185.495,136.773,128.90906891698387,320.989,107.013,185.495,135.494,120.36221461819437,324.808,107.013,185.495,139.313,116.63909507286749,322.031,107.013,185.495,136.536,107.74201334800722,328.883,107.013,185.495,143.388,106.64386725937602,335.403,107.013,185.495,149.907,105.08263070884323,339.846,107.013,185.495,154.351,101.97685781095011,336.463,107.013,185.495,150.968,94.00726751615773,337.77,107.013,185.495,152.274,89.36932031635426,339.245,107.013,185.495,153.75,85.04742145525194,351.586,107.013,185.495,166.091,86.59160293209447,354.659,107.013,185.495,169.163,83.1230875178631,365.465,107.013,185.495,179.97,83.34887716549032,349.198,107.013,185.495,163.703,71.45652349621477,349.796,107.013,185.495,164.301,67.59420888658734,349.131,107.013,185.495,163.636,63.450085049576394,340.153,107.013,185.495,154.658,56.52104729636449,339.375,107.013,185.495,153.88,53.00358413520413,345.941,107.013,185.495,160.446,52.08773200982466,339.012,107.013,185.495,153.517,46.9731497235687
v4,Langfang,1,15/Sep,25/Oct,13/Apr,10/Jul,498,-380.3984470590275,17.852845313184,4.203068571526001,0.626,3.33,7.15,11.88,1.38,3.26,28.8,0.0,1158.5,309.489,153.07,231.552,77.937,73.45584021815974,315.161,153.07,231.552,83.608,74.27104708108091,305.993,153.07,231.552,74.441,62.32558380388238,306.006,153.07,231.552,74.453,58.752081474791666,308.286,153.07,231.552,76.734,57.07043697639249,303.894,153.07,231.552,72.342,50.71046045597347,295.411,153.07,231.552,63.858,42.18997417081541,297.189,153.07,231.552,65.637,40.87188719325857,296.084,153.07,231.552,64.532,37.873393403018525,293.299,153.07,231.552,61.746,34.15527545674598,297.458,153.07,231.552,65.906,34.360004384224354,296.751,153.07,231.552,65.199,32.03732944711607,294.965,153.07,231.552,63.413,29.368241620462324,291.447,153.07,231.552,59.895,26.144163921995084,294.259,153.07,231.552,62.707,25.797949080899954,292.556,153.07,231.552,61.004,23.654221634567435,291.013,153.07,231.552,59.46,21.730278918735902,290.847,153.07,231.552,59.294,20.423716142234223,285.459,153.07,231.552,53.906,17.50034060304774,281.913,153.07,231.552,50.361,15.409326953570268
